,main_category,location,model,price,page,weekday,region,colour_type
137865,2,5,1,62,1,0,2,2
137866,2,5,1,38,1,0,2,5
137867,2,4,1,67,1,0,2,2
138011,3,4,1,43,1,1,1,1
138012,3,1,1,48,2,1,1,3
138013,3,1,1,57,2,1,1,1
138014,3,6,1,43,2,1,1,1
138015,3,4,1,48,3,1,1,2
138016,3,6,1,57,3,1,1,1
138017,2,1,1,57,1,1,1,2
138018,2,2,1,52,1,1,1,4
138019,2,4,1,67,1,1,1,2
138020,2,4,1,43,1,1,1,2
138021,2,5,1,62,1,1,1,2
138022,2,2,1,67,2,1,1,2
138023,2,3,1,38,2,1,1,1
138024,2,3,1,57,2,1,1,4
138027,1,4,1,38,1,1,4,2
138028,1,6,1,62,1,1,4,2
138029,1,5,1,60,1,1,4,3
138030,1,4,1,38,1,1,4,3
138031,3,1,1,57,2,1,4,1
138032,3,1,1,77,3,1,4,1
138040,1,2,1,43,1,1,1,3
138041,1,1,1,28,1,1,1,4
138042,1,1,1,43,1,1,1,3
138043,1,1,1,72,1,1,1,3
138044,1,2,1,43,1,1,1,3
138045,1,2,1,43,1,1,1,3
138046,2,4,1,43,1,1,4,2
138047,2,5,1,62,1,1,4,2
138048,2,3,1,57,2,1,4,2
138049,1,6,1,38,2,1,4,2
138050,1,1,1,62,3,1,4,2
138051,2,4,1,43,1,1,4,2
138052,2,4,1,43,1,1,4,2
138053,2,3,1,57,2,1,4,2
138054,2,4,1,67,1,1,4,2
138055,1,1,1,62,3,1,4,2
138056,2,4,1,67,1,1,4,2
138057,2,4,1,67,1,1,4,2
138058,2,3,1,57,2,1,4,2
138059,1,1,1,62,3,1,4,2
138060,1,1,1,43,1,1,4,3
138061,2,3,1,57,2,1,4,2
138062,1,1,1,62,3,1,4,2
138063,2,3,1,57,2,1,4,2
138064,1,1,1,62,3,1,4,2
138065,2,4,1,67,1,1,4,2
138066,2,3,1,57,2,1,4,2
138067,1,1,1,62,3,1,4,2
138087,4,6,1,43,2,1,5,2
138088,4,1,1,43,3,1,5,1
138089,4,5,2,38,1,1,5,2
138090,2,4,1,67,1,1,5,2
138091,1,1,1,28,1,1,5,4
138092,1,6,1,62,1,1,1,2
138093,1,2,1,62,2,1,1,2
138094,1,5,1,38,2,1,1,2
138095,1,1,1,38,3,1,1,2
138096,1,3,1,62,3,1,1,2
138097,1,1,1,62,3,1,1,1
138098,1,1,1,62,3,1,1,2
138099,3,4,2,28,2,1,1,2
138100,3,6,1,50,2,1,1,5
138101,3,1,1,57,2,1,1,1
138102,3,6,1,48,2,1,1,3
138103,3,2,2,28,3,1,1,1
138104,3,2,1,48,1,1,1,3
138105,3,3,1,48,1,1,1,4
138106,3,3,2,48,1,1,1,2
138107,3,3,1,33,2,1,1,2
138108,3,2,1,28,3,1,1,4
138109,3,6,1,38,3,1,1,2
138110,3,1,2,57,4,1,1,1
138111,3,2,2,48,4,1,1,1
138112,3,2,2,52,4,1,1,4
138123,1,6,1,62,1,1,2,2
138124,1,3,1,62,3,1,2,2
138125,1,1,1,38,3,1,2,2
138126,3,1,2,33,4,1,2,4
138127,3,1,2,57,4,1,2,1
138128,3,2,2,52,4,1,2,4
138129,3,1,2,33,4,1,2,4
138130,3,1,2,57,4,1,2,1
138131,3,6,1,57,3,1,2,1
138132,2,1,1,57,1,1,2,2
138133,4,3,1,43,2,1,2,2
138134,4,6,1,43,2,1,2,2
138135,4,2,2,38,4,1,2,2
138136,4,5,2,43,4,1,2,2
138137,4,6,2,38,4,1,2,1
138138,4,2,1,43,5,1,2,3
138139,4,4,2,48,5,1,2,1
138140,3,1,2,33,4,1,2,4
138141,3,1,2,33,4,1,2,4
138142,4,6,1,43,2,1,2,2
138143,3,1,2,33,4,1,2,4
138144,4,6,1,43,2,1,2,2
138145,4,6,1,43,2,1,2,2
138146,3,5,1,23,1,1,2,5
138147,1,1,1,28,1,1,2,4
138148,1,3,1,43,1,1,2,3
138149,3,5,1,23,1,1,2,5
138150,3,2,2,48,4,1,2,1
138151,4,3,2,38,3,1,2,3
138152,4,6,2,38,4,1,2,1
138153,2,3,1,48,1,1,2,1
138157,2,2,1,52,1,1,2,4
138158,2,5,1,38,1,1,2,5
138159,2,5,1,38,2,1,2,1
138160,2,2,1,38,2,1,2,3
138161,1,4,1,38,1,1,2,2
138162,1,4,1,62,1,1,2,3
138163,1,3,1,62,1,1,2,3
138164,1,1,1,72,1,1,2,3
138165,4,1,1,48,1,1,2,2
138166,4,4,2,28,4,1,2,3
138167,1,1,1,28,1,1,4,4
138168,1,1,1,72,1,1,4,3
138169,1,2,1,43,1,1,4,3
138170,1,3,1,82,1,1,4,3
138171,1,4,1,38,1,1,4,2
138172,1,6,1,62,1,1,4,2
138173,1,6,1,62,1,1,4,2
138174,2,4,1,43,1,1,4,2
138175,2,4,1,67,1,1,4,2
138176,2,1,1,43,2,1,4,4
138177,4,6,2,33,4,1,4,2
138193,4,5,2,38,1,1,4,2
138194,4,2,1,43,3,1,4,2
138195,2,2,1,57,2,1,5,3
138196,2,2,1,57,2,1,5,3
138197,3,2,1,48,1,1,5,3
138198,3,2,1,48,1,1,5,3
138199,3,3,1,28,2,1,5,1
138200,3,3,1,28,2,1,5,1
138201,3,2,1,28,3,1,5,3
138202,3,5,2,26,3,1,5,2
138203,3,5,2,26,3,1,5,2
138204,3,3,1,33,2,1,1,2
138205,3,2,2,28,3,1,1,1
138206,3,1,2,57,4,1,1,1
138210,1,1,1,28,1,1,1,4
138211,1,4,1,62,1,1,1,3
138212,3,6,1,48,1,1,1,1
138213,1,6,1,38,1,1,1,2
138214,1,5,2,62,2,1,1,1
138215,1,2,1,43,3,1,1,2
138216,2,1,1,57,1,1,1,2
138217,1,6,1,38,1,1,1,2
138218,3,2,1,48,1,1,1,3
138219,2,5,1,62,1,1,1,2
138220,2,5,1,62,1,1,1,2
138221,2,2,1,52,1,1,1,4
138222,2,1,2,57,1,1,1,3
138223,3,2,2,28,3,1,4,1
138243,4,6,1,43,2,1,2,2
138244,3,1,2,33,4,1,2,4
138247,2,2,1,52,1,1,2,4
138248,2,1,1,57,1,1,2,2
138256,3,6,1,48,1,1,1,1
138257,3,1,2,23,1,1,1,1
138258,3,1,1,43,1,1,1,3
138259,3,4,2,28,1,1,1,5
138260,3,2,1,33,2,1,1,3
138261,3,2,2,43,2,1,1,3
138262,1,1,1,38,3,1,1,2
138263,1,1,1,62,3,1,1,2
138264,2,2,1,52,1,1,2,4
138265,2,1,1,52,1,1,2,3
138266,2,2,1,52,1,1,2,2
138267,3,6,1,48,2,1,2,3
138268,1,2,1,43,1,1,2,3
138269,1,4,1,62,1,1,2,3
138291,2,5,1,38,1,1,4,5
138299,1,4,1,62,1,1,2,3
138300,1,4,1,62,1,1,2,3
138301,4,1,1,38,1,1,2,3
138302,1,5,1,28,1,1,2,1
138303,1,5,1,28,1,1,2,1
138304,1,6,1,62,1,1,2,2
138305,1,6,1,62,1,1,2,2
138306,1,2,1,28,3,1,2,1
138307,1,4,1,38,1,1,2,2
138308,1,4,1,38,1,1,2,2
138309,1,5,1,60,1,1,2,3
138310,4,2,1,43,1,1,2,2
138311,4,6,1,33,1,1,2,3
138312,4,1,1,28,1,1,2,3
138313,4,2,2,28,2,1,2,1
138314,4,5,1,43,2,1,2,5
138315,1,1,1,72,1,1,2,3
138316,1,5,1,28,1,1,2,1
138317,4,3,2,38,3,1,2,3
138318,4,6,2,33,4,1,2,2
138319,4,1,1,33,4,1,2,2
138320,1,1,1,28,1,1,1,4
138321,1,2,1,43,1,1,1,3
138322,1,1,1,43,1,1,1,3
138323,1,1,1,72,1,1,1,3
138324,1,2,1,43,1,1,1,3
138325,1,3,1,43,1,1,1,3
138326,1,3,1,62,1,1,1,3
138327,1,4,1,38,1,1,1,3
138328,1,5,2,33,1,1,1,1
138329,1,4,1,38,2,1,1,1
138330,1,1,1,62,3,1,1,2
138331,2,5,2,33,2,1,1,1
138332,3,4,2,52,2,1,1,1
138333,3,2,2,28,3,1,1,1
138334,3,1,2,57,4,1,1,1
138335,3,1,2,33,4,1,1,4
138336,3,5,1,48,1,1,1,5
138426,1,1,1,28,1,1,1,4
138427,1,4,1,62,1,1,1,3
138428,1,1,1,72,1,1,1,3
138429,1,4,1,38,1,1,1,3
138430,1,6,1,38,1,1,1,2
138431,1,5,2,33,1,1,1,1
138432,1,3,1,62,1,1,1,3
138433,1,3,1,43,1,1,1,3
138434,1,3,1,43,1,1,1,3
138435,1,2,1,43,1,1,1,3
138436,1,1,1,38,3,1,1,2
138437,3,4,2,28,2,1,1,2
138438,3,4,1,28,3,1,1,1
138673,4,6,1,28,1,1,2,2
138715,1,1,1,62,2,1,1,1
138716,2,2,1,52,1,1,1,4
138717,2,1,2,57,1,1,1,3
138718,3,2,1,48,1,1,1,3
138719,3,6,1,57,3,1,1,1
138720,3,6,1,38,3,1,1,1
138721,3,1,1,48,4,1,1,4
138722,3,1,2,57,4,1,1,1
138723,3,2,2,48,4,1,1,1
138724,1,5,1,28,1,1,1,1
138725,1,1,1,62,2,1,1,1
138760,3,3,1,55,3,1,1,3
138761,3,2,2,48,4,1,1,1
138762,3,1,2,57,4,1,1,1
138763,3,2,2,52,4,1,1,4
138764,3,1,1,48,4,1,1,4
138765,1,1,1,62,2,1,1,1
138766,1,5,1,60,1,1,1,3
138767,1,3,1,62,1,1,1,3
138768,2,2,1,52,1,1,1,4
138769,2,1,2,57,1,1,1,3
138875,1,3,1,43,1,1,2,3
138894,3,4,2,28,2,1,4,2
138895,3,6,1,50,2,1,4,5
138896,3,4,2,18,3,1,4,4
138897,3,1,2,57,4,1,4,1
138984,1,3,1,62,1,1,2,3
139138,2,4,1,67,1,1,1,2
139139,3,2,2,52,4,1,1,4
139159,1,1,1,72,1,1,1,3
139160,1,2,1,43,1,1,1,3
139161,1,2,1,43,1,1,1,3
139162,1,5,1,60,1,1,1,3
139163,1,1,1,72,1,1,1,3
139164,1,4,1,38,1,1,1,3
139165,1,4,1,38,1,1,2,3
139166,1,4,1,38,1,1,2,2
139167,1,2,1,43,1,1,2,3
139168,1,4,1,62,1,1,2,3
139169,1,4,1,38,1,1,2,2
139170,1,5,1,28,1,1,2,1
139171,1,4,1,38,1,1,2,3
139172,1,1,1,28,1,1,1,4
139173,1,1,1,43,1,1,1,3
139174,1,2,1,43,1,1,1,3
139192,1,1,1,43,1,1,1,3
139199,1,1,1,43,1,1,1,3
139200,1,2,1,43,1,1,1,3
139212,1,1,1,43,1,1,1,3
139215,2,4,1,67,1,1,1,2
139216,2,4,1,67,1,1,1,2
139217,2,5,2,62,1,1,1,3
139218,2,2,1,38,2,1,1,3
139219,2,2,1,57,2,1,1,3
139220,2,3,1,57,2,1,1,4
139221,2,3,1,57,2,1,1,2
139222,2,1,1,38,2,1,1,4
139223,2,1,1,52,1,1,1,3
139224,2,1,2,57,1,1,1,3
139225,2,1,1,57,1,1,1,2
139226,2,6,1,52,1,1,1,3
139250,1,2,2,38,1,1,1,3
139251,1,1,1,43,1,1,1,3
139252,1,5,2,62,2,1,1,1
139253,1,1,1,62,2,1,1,1
139256,1,6,1,62,1,1,1,2
139257,1,3,1,82,1,1,1,3
139258,1,4,1,62,1,1,1,3
139259,1,1,1,62,2,1,1,1
139260,1,2,1,28,3,1,1,1
139261,1,1,1,62,2,1,1,1
139262,1,1,1,38,3,1,1,2
139263,3,3,1,33,2,1,1,2
139264,1,5,1,28,1,1,1,1
139265,1,4,1,62,1,1,1,3
139266,1,6,1,38,1,1,1,2
139267,1,5,1,60,1,1,1,3
139268,3,2,1,48,1,1,1,2
139269,3,1,1,48,2,1,1,3
139270,3,5,2,26,3,1,1,2
139271,3,5,2,26,3,1,1,2
139272,3,1,1,48,4,1,1,4
139273,2,5,2,62,1,1,1,3
139274,1,2,1,43,1,1,2,3
139275,1,4,1,38,1,1,2,3
139276,1,3,1,82,1,1,2,3
139363,3,5,2,20,3,1,1,5
139387,1,4,1,38,1,1,2,2
139389,2,3,1,57,2,1,4,2
139390,3,3,2,48,1,1,4,2
139391,1,2,1,28,3,1,4,1
139392,1,2,1,43,3,1,4,2
139393,1,2,1,43,3,1,4,2
139394,1,3,1,38,2,1,4,2
139395,3,2,1,28,3,1,4,4
139396,3,6,1,50,2,1,4,5
139397,3,1,1,48,2,1,4,3
139398,3,5,1,48,2,1,4,1
139399,2,2,1,52,1,1,4,4
139420,3,4,2,52,2,1,5,1
139421,1,2,1,28,3,1,5,1
139422,2,4,1,67,1,1,2,2
139423,2,2,1,38,2,1,2,3
139424,2,5,1,57,2,1,2,5
139425,1,1,1,43,1,1,1,3
139426,2,1,2,57,1,1,1,3
139427,1,6,1,62,1,1,1,2
139428,1,2,1,43,1,1,1,3
139429,1,3,1,82,1,1,1,3
139430,1,4,1,38,1,1,1,2
139440,1,1,1,62,2,1,1,1
139473,3,1,2,28,1,1,2,2
139474,3,4,2,52,2,1,2,1
139475,3,4,2,52,2,1,2,1
139476,3,2,2,28,3,1,2,1
139477,3,1,2,57,4,1,2,1
139478,1,2,1,43,1,1,2,3
139498,1,3,1,82,1,1,1,3
139499,1,1,2,38,2,1,1,2
139500,3,5,2,20,3,1,1,5
139511,1,6,1,62,1,1,4,2
139512,1,1,1,38,3,1,4,2
139513,1,2,2,38,3,1,4,2
139572,3,5,1,33,1,1,3,1
139573,3,6,1,48,1,1,3,5
139574,3,6,1,43,2,1,3,1
139575,3,5,2,26,3,1,3,2
139576,3,5,2,26,3,1,3,2
139577,3,3,1,55,3,1,3,3
139578,3,3,1,55,3,1,3,1
139579,4,6,1,33,1,1,3,3
139580,2,4,1,43,1,1,3,2
139581,2,4,1,43,1,1,3,2
139582,2,4,1,38,1,1,3,2
139583,2,4,1,38,1,1,3,2
139584,2,2,1,52,1,1,3,4
139585,2,2,1,52,1,1,3,4
139628,1,5,2,33,1,1,1,1
139629,1,6,1,38,2,1,1,2
139630,3,2,1,33,2,1,1,3
139631,3,6,1,57,3,1,1,1
139632,3,6,1,38,3,1,1,1
139633,3,6,1,38,3,1,1,2
139634,3,1,2,33,4,1,1,4
139635,3,1,2,57,4,1,1,1
139636,3,1,1,48,4,1,1,4
139637,1,3,1,82,1,1,2,3
139638,1,4,1,38,1,1,2,2
139650,3,6,1,48,1,1,2,5
139662,1,4,1,62,1,1,2,3
139663,4,2,1,43,5,1,2,3
139676,1,4,1,62,1,1,1,3
139677,1,4,1,38,1,1,2,2
139678,1,3,1,82,1,1,2,3
139679,1,6,1,62,1,1,2,2
139680,1,1,2,38,2,1,2,2
139681,1,2,1,62,2,1,2,2
139682,1,5,1,38,2,1,2,2
139683,1,6,1,38,2,1,2,2
139684,1,1,1,62,3,1,2,2
139685,1,3,1,62,3,1,2,2
139692,1,5,1,60,1,1,4,3
139958,1,6,1,62,1,1,4,2
139959,2,4,1,38,1,1,4,2
139960,2,4,1,38,1,1,4,2
140242,2,4,1,67,1,1,1,2
140244,1,6,1,38,1,1,4,2
140256,1,2,1,43,1,1,1,3
140501,1,2,1,43,1,1,1,3
140502,1,5,1,60,1,1,1,3
140503,1,1,1,72,1,1,1,3
140504,1,5,2,33,1,1,1,1
140505,1,3,1,82,1,1,1,3
140506,3,3,1,48,1,1,1,4
140507,3,6,1,48,2,1,1,3
140508,3,1,2,33,4,1,1,4
140509,3,2,2,52,4,1,1,4
140510,2,2,1,52,1,1,1,4
140511,2,1,1,52,1,1,1,3
140512,2,2,1,38,2,1,1,3
140513,1,2,1,43,1,1,1,3
140514,1,3,1,82,1,1,1,3
140515,1,4,1,62,1,1,1,3
140516,1,4,1,38,1,1,1,2
140517,1,1,1,28,1,1,4,4
140518,1,1,1,43,1,1,4,3
140525,3,4,1,33,1,1,1,3
140644,3,1,2,33,4,1,1,4
140647,1,6,1,62,1,1,1,2
140648,1,1,1,38,3,1,1,2
140649,1,2,2,38,3,1,1,2
140672,1,5,1,28,1,1,1,1
140673,1,4,1,62,1,1,1,3
140674,1,6,1,33,1,1,1,1
140675,1,6,1,38,1,1,1,2
140676,1,1,1,62,2,1,1,1
140677,2,1,1,57,1,1,1,2
140686,1,5,1,28,1,1,1,1
140687,1,5,1,28,1,1,1,1
140688,1,6,1,33,1,1,1,1
140689,1,4,1,62,1,1,1,3
140690,1,4,1,62,1,1,1,3
140691,3,1,2,28,1,1,2,2
140692,3,1,1,43,1,1,2,3
140693,3,1,2,23,1,1,2,1
140694,3,2,1,48,1,1,2,2
140695,3,1,2,28,1,1,2,2
140696,3,6,1,48,1,1,2,5
140697,3,1,2,23,1,1,2,1
140698,3,2,1,33,1,1,2,1
140699,3,2,1,48,1,1,2,3
140700,3,3,1,48,1,1,2,1
140701,3,4,2,28,1,1,2,5
140702,3,4,1,33,1,1,2,3
140703,3,4,1,43,1,1,2,1
140704,3,5,1,48,1,1,2,5
140705,3,6,1,28,1,1,2,4
140706,3,1,1,48,2,1,2,3
140707,3,6,1,48,1,1,2,5
140708,3,6,1,28,1,1,2,4
140709,3,5,1,23,1,1,2,5
140710,3,5,1,48,1,1,2,5
140711,3,4,2,28,1,1,2,5
140712,3,2,1,33,1,1,2,1
140713,3,3,1,48,1,1,2,4
140714,3,3,2,48,1,1,2,2
140715,3,1,1,57,2,1,2,1
140716,3,3,1,33,2,1,2,2
140717,3,3,1,28,2,1,2,1
140718,3,4,2,48,2,1,2,2
140719,3,3,1,48,2,1,2,3
140720,3,4,2,48,2,1,2,2
140721,3,4,2,52,2,1,2,1
140722,3,4,2,28,2,1,2,2
140723,3,5,1,33,2,1,2,3
140724,3,5,1,33,2,1,2,3
140725,3,5,1,48,2,1,2,1
140726,3,6,1,48,2,1,2,3
140727,3,6,1,50,2,1,2,5
140728,3,6,1,43,2,1,2,1
140729,3,1,2,57,4,1,2,1
140730,3,2,2,52,4,1,2,4
140731,3,1,2,33,4,1,2,4
140732,3,1,2,33,4,1,2,4
140733,4,1,1,33,2,1,2,2
140734,4,2,2,28,2,1,2,1
140735,4,1,1,43,3,1,2,1
140736,4,1,1,43,3,1,2,2
140737,4,3,2,38,3,1,2,3
140738,4,2,2,43,3,1,2,5
140739,4,3,1,33,3,1,2,5
140740,4,1,1,33,3,1,2,5
140741,4,2,2,38,4,1,2,5
140742,4,4,2,43,4,1,2,5
140743,4,3,2,43,5,1,2,2
140744,4,2,1,43,1,1,2,2
140745,4,1,1,48,1,1,2,2
140746,2,2,1,52,1,1,2,4
140747,2,1,2,57,1,1,2,3
140748,2,1,1,57,1,1,2,2
140749,2,1,1,52,1,1,2,3
140750,2,2,1,52,1,1,2,4
140751,2,3,1,48,1,1,2,1
140752,2,2,1,52,1,1,2,2
140753,2,2,2,52,1,1,2,1
140754,2,5,1,38,1,1,2,5
140755,2,4,1,43,1,1,2,2
140756,2,4,1,38,1,1,2,2
140757,2,4,1,67,1,1,2,2
140758,2,5,2,62,1,1,2,3
140759,2,6,1,52,1,1,2,3
140760,2,1,1,38,2,1,2,4
140761,2,4,1,38,2,1,2,5
140762,2,4,1,57,2,1,2,5
140763,2,2,1,38,2,1,2,3
140764,2,1,1,43,2,1,2,4
140765,2,5,1,57,2,1,2,5
140766,2,5,2,33,2,1,2,1
140767,2,3,1,57,2,1,2,2
140768,2,1,1,67,2,1,2,3
140769,1,1,1,28,1,1,2,4
140770,1,1,1,43,1,1,2,3
140771,1,1,1,72,1,1,2,3
140772,1,2,1,43,1,1,2,3
140773,1,2,1,43,1,1,2,3
140774,1,2,1,43,1,1,2,3
140775,1,3,1,43,1,1,2,3
140776,1,3,1,62,1,1,2,3
140777,1,3,1,82,1,1,2,3
140778,1,4,1,38,1,1,2,3
140779,1,4,1,62,1,1,2,3
140780,1,4,1,38,1,1,2,2
140781,1,4,1,38,1,1,2,2
140782,1,5,1,28,1,1,2,1
140783,1,5,2,33,1,1,2,1
140784,1,6,1,62,1,1,2,2
140785,1,1,1,62,2,1,2,1
140786,1,4,1,38,2,1,2,1
140787,1,5,1,38,2,1,2,2
140788,1,6,1,38,2,1,2,2
140789,1,1,1,62,3,1,2,1
140790,1,1,1,38,3,1,2,2
140791,1,1,1,62,3,1,2,2
140792,1,2,2,38,3,1,2,2
140793,1,2,1,62,2,1,2,2
140794,1,2,2,38,1,1,2,3
140795,1,2,2,38,1,1,2,3
140796,1,3,1,38,2,1,2,1
140797,1,4,2,43,2,1,2,1
140798,1,4,2,43,2,1,2,1
140799,1,4,1,60,2,1,2,2
140800,1,2,1,28,3,1,2,1
140801,4,1,1,23,2,1,2,3
140802,4,1,1,33,2,1,2,2
140823,3,5,2,20,3,1,1,5
140824,3,5,2,20,3,1,1,5
140855,3,3,1,48,1,1,1,4
140856,3,5,1,48,1,1,1,5
140857,3,3,2,48,1,1,1,2
140858,3,6,1,48,1,1,1,5
140859,2,1,1,57,1,1,1,2
140860,2,5,2,62,1,1,1,3
140861,2,6,2,38,1,1,1,1
140862,1,1,1,43,1,1,3,3
140895,1,1,1,43,1,1,1,3
140896,1,1,1,72,1,1,1,3
140897,1,2,1,43,1,1,1,3
140898,1,2,1,43,1,1,1,3
140899,1,3,1,43,1,1,1,3
140900,1,3,1,62,1,1,1,3
140901,1,4,1,38,1,1,1,2
140902,3,5,1,48,1,1,1,5
140903,3,2,1,48,1,1,1,3
140904,1,4,1,62,1,1,1,3
140905,1,4,1,38,1,1,1,3
140906,1,4,1,38,1,1,1,2
140909,1,4,1,38,1,1,2,2
140910,1,6,1,62,1,1,2,2
140911,2,4,1,43,1,1,2,2
140912,2,2,1,52,1,1,2,2
140913,2,1,1,57,1,1,2,2
140914,2,5,1,62,1,1,2,2
140915,3,1,1,57,2,1,2,1
140916,3,3,2,28,3,1,2,1
140917,3,1,1,77,3,1,2,1
140918,4,6,1,28,1,1,2,2
140920,1,1,1,28,1,1,2,4
140921,1,2,2,38,1,1,2,3
140922,1,2,1,43,1,1,2,3
140939,2,2,1,52,1,1,4,2
140940,2,3,1,48,1,1,4,1
140941,2,2,1,52,1,1,4,4
140942,2,5,1,57,2,1,4,5
140943,3,1,2,33,4,1,4,4
140944,1,5,1,28,1,1,4,1
140945,1,1,1,43,1,1,4,3
140946,1,2,1,43,1,1,4,3
140947,2,1,1,52,1,1,4,3
140948,2,2,1,52,1,1,4,4
140949,3,5,1,33,2,1,4,2
140950,4,3,1,43,2,1,4,2
140951,4,4,2,33,3,1,4,5
140952,4,2,2,38,4,1,4,2
140953,4,2,2,43,5,1,4,2
140954,4,3,1,43,2,1,1,2
140955,4,4,2,33,2,1,1,4
140956,4,6,2,38,3,1,1,2
140957,4,3,2,38,3,1,1,3
140958,4,6,2,33,4,1,1,2
140959,4,2,1,43,5,1,1,3
140960,4,1,2,33,5,1,1,3
140961,4,4,2,38,1,1,1,2
140962,4,3,1,43,2,1,1,2
140970,3,2,1,33,2,1,1,3
140971,3,6,1,57,3,1,1,1
140972,3,1,2,57,4,1,1,1
140973,1,3,1,43,1,1,1,3
140974,1,1,1,72,1,1,1,3
140975,1,1,1,43,1,1,1,3
140976,1,4,1,38,1,1,1,2
140977,1,3,1,62,1,1,1,3
140978,3,2,1,48,1,1,1,2
141014,3,2,2,28,3,1,1,1
141018,2,5,2,62,1,1,4,3
141019,2,6,1,52,1,1,4,3
141063,1,1,1,43,1,1,4,3
141064,1,2,1,43,1,1,4,3
141065,1,2,1,43,1,1,4,3
141066,1,3,1,62,1,1,4,3
141067,1,3,1,62,1,1,4,3
141361,4,2,1,43,1,1,4,2
141362,3,2,2,48,4,1,4,1
141363,3,1,1,48,4,1,4,4
141364,3,1,2,57,4,1,4,1
141365,3,2,2,52,4,1,4,4
141366,2,4,1,62,2,1,4,2
141667,1,4,1,62,1,1,1,3
141668,1,4,1,38,1,1,1,3
141669,1,4,1,38,1,1,1,2
141670,1,2,1,43,1,1,1,3
141671,1,3,1,62,1,1,1,3
141672,1,5,1,28,1,1,1,1
141673,1,4,1,38,2,1,1,1
141674,3,1,2,23,1,1,1,1
141675,3,2,1,33,2,1,1,3
141676,3,4,2,52,2,1,1,1
141677,3,2,2,28,3,1,1,1
141678,3,5,2,26,3,1,1,2
141679,3,6,1,38,3,1,1,2
141680,2,2,1,52,1,1,1,4
141748,1,2,2,38,1,1,1,3
141749,1,4,1,38,1,1,1,3
141750,1,4,1,60,2,1,1,2
141751,1,2,1,43,1,1,1,3
141752,1,4,1,38,1,1,1,2
141753,1,4,1,38,1,1,1,3
141886,1,2,1,62,2,1,1,2
141887,3,1,2,33,4,1,1,4
141888,3,2,1,48,1,1,1,2
141889,3,1,2,48,2,1,1,4
141890,3,1,1,57,2,1,1,1
141891,3,4,2,28,2,1,1,2
141892,3,4,2,52,2,1,1,1
141893,3,2,2,28,3,1,1,1
141894,2,4,1,43,1,1,1,2
141895,2,2,1,52,1,1,1,4
141896,2,1,1,57,1,1,1,2
141897,2,2,1,38,2,1,1,3
141898,2,3,1,57,2,1,1,4
141993,1,2,1,43,1,1,1,3
141994,1,3,1,82,1,1,1,3
141995,1,1,1,28,1,1,1,4
141996,1,1,1,43,1,1,1,3
141997,1,1,1,72,1,1,1,3
141998,1,3,1,43,1,1,1,3
141999,1,4,1,38,1,1,1,3
142000,1,4,1,38,1,1,1,2
142001,1,5,1,28,1,1,1,1
142002,1,5,1,60,1,1,1,3
142003,1,5,1,38,2,1,1,2
142004,3,3,1,55,3,1,1,3
142005,3,4,2,18,3,1,1,4
142081,2,2,1,52,1,1,1,2
142082,2,3,1,48,1,1,1,1
142083,2,2,1,52,1,1,1,4
142084,2,5,1,57,2,1,1,5
142085,3,1,2,33,4,1,1,4
142086,1,5,1,28,1,1,1,1
142087,1,1,1,43,1,1,1,3
142088,1,2,1,43,1,1,1,3
142092,2,1,1,57,1,1,1,2
142127,1,1,1,28,1,1,2,4
142128,1,1,1,72,1,1,2,3
142129,1,2,1,43,1,1,2,3
142130,1,3,1,43,1,1,2,3
142131,1,3,1,62,1,1,2,3
142132,1,4,1,38,1,1,2,3
142133,1,4,1,38,1,1,2,2
142134,1,5,1,28,1,1,2,1
142135,1,5,2,33,1,1,2,1
142136,1,6,1,33,1,1,2,1
142137,1,6,1,62,1,1,2,2
142138,1,1,1,62,2,1,2,1
142139,1,2,1,62,2,1,2,2
142140,1,4,1,38,2,1,2,1
142141,1,5,1,38,2,1,2,2
142142,1,5,1,38,2,1,2,1
142143,1,1,1,62,3,1,2,2
142144,1,1,1,38,3,1,2,2
142145,1,2,1,28,3,1,2,1
142146,1,4,1,60,2,1,2,2
142147,1,4,2,43,2,1,2,1
142148,1,3,1,38,2,1,2,2
142149,1,3,1,38,2,1,2,1
142150,1,2,2,38,1,1,2,3
142151,2,1,2,57,1,1,2,3
142152,2,2,1,52,1,1,2,4
142153,2,2,2,52,1,1,2,1
142154,2,2,1,52,1,1,2,2
142155,2,5,1,38,1,1,2,5
142156,2,5,1,38,1,1,2,5
142157,2,1,1,38,2,1,2,4
142158,2,2,1,38,2,1,2,3
142159,2,4,1,57,2,1,2,5
142160,2,5,2,33,2,1,2,1
142161,2,5,1,57,2,1,2,5
142162,2,5,1,38,2,1,2,1
142163,2,3,1,57,2,1,2,2
142164,2,3,1,57,2,1,2,4
142165,3,2,2,48,4,1,2,1
142166,3,1,2,33,4,1,2,4
142167,3,6,1,57,3,1,2,1
142168,4,3,2,28,4,1,2,1
142169,3,2,1,33,1,1,2,1
142170,3,3,1,48,1,1,2,4
142171,3,3,2,48,1,1,2,2
142172,3,4,2,28,1,1,2,5
142173,3,5,1,48,1,1,2,5
142174,3,5,1,23,1,1,2,5
142175,3,6,1,28,1,1,2,4
142176,3,6,1,48,1,1,2,5
142177,3,1,1,57,2,1,2,1
142178,3,3,1,33,2,1,2,2
142179,3,3,1,28,2,1,2,1
142180,3,4,2,48,2,1,2,2
142181,3,5,1,33,2,1,2,3
142182,3,5,1,33,2,1,2,2
